YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI
2014,11,3,32.7,25,76,1,220,36.7
2014,11,4,29.4,23.5,88,1,140,34.1
2014,11,5,31,23.4,80,1,360,35.1
2014,11,6,30.4,19.7,81,1,40,33
2014,11,7,32.1,20.9,68,2,360,31.4
2014,11,8,31.9,24,76,1,360,33.7
2014,11,9,31.8,24,77,1,40,34.9
2014,11,10,32.3,22.8,73,1,40,35
2014,11,11,32.7,22.6,77,1,360,36.3
2014,11,12,32.5,22.4,75,1,40,38.3
2014,11,13,33.1,20.7,70,1,20,33.7
2014,11,14,33,22.2,72,2,360,36
2014,11,15,26.9,22.8,89,1,360,29.6
2014,11,16,31.5,22.3,93,1,360,36.2
2014,11,17,32.4,24.5,78,1,340,37.4
2014,11,18,32.3,23.7,80,1,340,38.3
2014,11,19,31.2,20.3,79,1,360,36.9
2014,11,20,31.7,23.4,78,1,20,35.8
2014,11,21,31.9,23.4,76,1,20,35.1
2014,11,22,31.5,23.3,87,1,270,38.5
2014,11,23,33.5,23.2,77,1,320,37.9
2014,11,24,32,23.8,78,1,20,37.5
2014,11,25,32,23.5,85,1,340,37.4
2014,11,26,32.8,23.3,83,1,360,40.5
2014,11,27,30.4,24,84,1,90,36.3
2014,11,28,33.4,23.9,71,1,110,36.7
2014,11,29,31.3,24,84,1,40,37
2014,11,30,30.7,23.6,85,1,140,35
2014,12,1,30.4,24,92,1,360,32.1
2014,12,2,31.4,22.8,91,1,360,36.7
2014,12,3,32.9,24.2,73,1,40,35.2
2014,12,4,32.8,24.3,79,1,40,37.2
2014,12,5,30.8,22.9,79,1,40,33.7
2014,12,6,31.1,22.8,69,2,360,32.7
2014,12,7,28.2,23.7,67,4,340,28.2
2014,12,8,25.5,22.4,86,3,340,26.4
2014,12,9,27.4,22.3,94,1,140,29.8
2014,12,10,33.2,23.6,76,2,90,37.1
2014,12,11,31.9,23.1,80,1,140,35.6
2014,12,12,31.7,24.5,84,1,360,37.4
2014,12,13,29.5,23.4,97,1,360,34.7
2014,12,14,31,23.9,80,1,360,34.6
2014,12,15,29,24,92,1,180,33.3
2014,12,16,30.3,24.4,91,1,140,35.5
2014,12,17,29.5,22.5,78,2,360,31.8
2014,12,18,30.5,19.4,76,1,360,32
2014,12,19,30.5,22.3,77,1,140,32
2014,12,20,30.5,22.6,80,1,360,33.8
2014,12,21,31,23.5,85,1,360,35.7
2014,12,22,29.7,23.5,75,1,360,31.5
2014,12,23,32,24,73,2,360,35.8
2014,12,24,33.5,19,100,1,340,24.2
2014,12,25,30.2,23.6,83,1,360,33.3
2014,12,26,31.5,21.9,76,1,360,33.8
2014,12,27,30.1,20.5,78,1,360,32.7
2014,12,28,31.7,21,79,1,360,34.3
2014,12,29,30,22.5,76,1,40,31.2
2014,12,30,27.2,23.8,76,2,360,29.3
2014,12,31,27.5,22.2,85,2,20,30.3
2015,1,1,26.7,20.2,88,1,40,28.5
2015,1,2,30.1,19.5,72,1,40,30.5
2015,1,3,29.5,19.5,75,1,320,32.1
2015,1,4,29.9,20.7,82,1,340,32
2015,1,5,29.5,21.4,80,1,20,33.3
2015,1,6,29.8,20.7,81,1,180,33.9
2015,1,7,28.7,22.3,79,1,110,32.3
2015,1,8,30.4,21.8,72,1,40,30.6
2015,1,9,27.7,18.9,82,1,40,29.1
2015,1,10,29.1,18.9,72,2,20,29.6
2015,1,11,28.7,19.3,79,1,20,29.7
2015,1,12,30,19.1,75,1,40,31
2015,1,13,29.9,20.8,75,1,40,32.1
2015,1,14,28.7,19.4,83,1,340,31.1
2015,1,15,29.8,21.2,83,1,140,33.2
2015,1,16,30.6,20,70,1,40,32.5
2015,1,17,28.7,21.6,70,3,360,29
2015,1,18,22.8,19.4,90,2,340,23.6
2015,1,19,30.5,21.5,83,1,340,33.1
2015,1,20,31.5,22.5,74,1,140,34.4
2015,1,21,31.8,22.3,77,1,360,35.8
2015,1,22,30.7,20.2,77,1,340,33.5
2015,1,23,28.9,21.9,70,1,40,29.8
2015,1,24,28.1,19.3,72,1,20,29.4
2015,1,25,30.2,18.5,80,1,340,31.5
2015,1,26,29.4,18.1,78,1,340,30.7
2015,1,27,29.4,21.3,75,1,320,32.4
2015,1,28,31.2,20.4,78,1,20,35
2015,1,29,29.8,20.7,81,1,320,33.4
2015,1,30,28.9,20.3,77,1,220,29.6
2015,1,31,30.5,21,72,1,40,30.2
2015,2,1,28.1,18.3,74,1,40,28.7
2015,2,2,30,18,79,1,20,33.7
2015,2,3,30.5,19.5,71,1,40,30
2015,2,4,30,19.5,75,1,20,29.5
2015,2,5,31.1,19,67,1,340,32.9
2015,2,6,30,21,70,1,220,31.4
2015,2,7,30.5,20.3,72,1,220,31.7
2015,2,8,31.8,19.7,76,1,320,33.7
2015,2,9,30.2,19.2,73,1,340,33.5
2015,2,10,30.5,20.2,74,1,340,32
2015,2,11,28.6,19.7,80,1,40,29.5
2015,2,12,31.9,22.5,75,1,340,34.6
2015,2,13,29.2,22.2,75,1,360,31.1
2015,2,14,30.8,23,75,1,90,34.2
2015,2,15,31.4,23.5,82,2,90,34.6
2015,2,16,30.8,19.8,75,1,140,41.2
2015,2,17,32.7,22.7,64,1,140,33.6
2015,2,18,30,21.5,71,1,140,31.2
2015,2,19,28.9,22.5,71,1,360,30
2015,2,20,30.4,20.1,71,1,90,30
2015,2,21,30.4,19.5,72,1,140,30.6
2015,2,22,32,18.2,67,1,140,33.8
2015,2,23,32.3,19.5,59,1,160,32.3
2015,2,24,31.9,22.6,63,1,130,33.6
2015,2,25,31.5,20.8,64,1,110,34.2
2015,2,26,33.5,21.1,65,1,140,36.7
2015,2,27,34.3,22,58,2,90,35.4
2015,2,28,33.5,20.5,60,2,140,34.4
2015,3,1,32.5,20,59,1,320,33.3
2015,3,2,33,20.1,71,1,140,54.2
2015,3,3,32.2,19,64,1,40,33.2
2015,3,4,33,19.7,62,1,320,35.4
2015,3,5,31,21.2,71,1,110,31.8
2015,3,6,32.5,20.3,80,1,140,53.1
2015,3,7,33.3,21.2,60,1,140,33.9
2015,3,8,33.7,19,54,1,90,32.2
2015,3,9,32.5,21.5,60,1,180,33.8
2015,3,10,32,20.1,53,1,90,31.1
2015,3,11,26.9,23.2,76,0,0,28.2
2015,3,12,30.3,21.5,67,1,90,31.3
2015,3,13,30.5,20.6,70,1,40,29.5
2015,3,14,32.5,20.5,64,2,360,31.9
2015,3,15,33.2,21.4,63,1,40,32.7
2015,3,16,30.6,21,62,1,140,30.6
2015,3,17,32.3,21.4,52,1,140,30.6
2015,3,18,32.2,21.7,61,1,160,31.4
2015,3,19,31.8,21.3,61,2,180,32.8
2015,3,20,32.4,22.7,65,1,340,37.6
2015,3,21,33.3,23.1,67,2,340,35.6
2015,3,22,32.3,24,70,1,140,34.3
2015,3,23,28,22.6,80,1,90,30.3
2015,3,24,31.6,22,67,1,90,32.2
2015,3,25,31,23.5,68,1,360,32.3
2015,3,26,33.1,23.2,64,1,40,34.7
2015,3,27,33.6,23.9,62,1,110,36.1
2015,3,28,33.3,23,58,1,90,34.1
2015,3,29,35.1,22,56,1,90,34.8
2015,3,30,34,21.8,57,1,90,33.8
2015,3,31,34.3,24.6,63,1,140,37.3
2015,4,1,33.2,25,64,1,140,36.6
2015,4,2,34,23.8,58,1,220,36.4
2015,4,3,34.2,22.4,57,1,220,35.3
2015,4,4,33.7,26,61,1,220,34.8
2015,4,5,31,25.2,72,1,220,32.9
2015,4,6,34.6,23.6,66,1,360,37.5
2015,4,7,34.6,22.3,60,1,90,36
2015,4,8,34,22.8,58,1,40,33.7
2015,4,9,32.7,21.6,77,1,360,35.2
2015,4,10,32,22.5,61,1,270,34.2
2015,4,11,33.8,20.5,66,2,140,36
2015,4,12,34.4,23.8,57,1,180,35.7
2015,4,13,34,24.9,61,1,320,35.7
2015,4,14,33.8,25,63,1,180,36.9
2015,4,15,33.3,24.2,62,1,40,34.5
2015,4,16,34.6,25.7,69,1,360,43
2015,4,17,35.9,24.2,56,1,140,41.4
2015,4,18,36.2,25.6,62,2,140,41.4
2015,4,19,35,26.8,63,1,140,38.9
2015,4,20,35.6,27.2,62,1,320,40
2015,4,21,34.7,23.7,76,1,220,39.1
2015,4,22,35.4,24.9,61,1,110,36.4
2015,4,23,35.2,23.8,57,1,40,35.4
2015,4,24,34.2,24.2,60,1,290,35.9
2015,4,25,34.3,24.6,56,1,360,34.4
2015,4,26,34,22.8,60,1,40,35.5
2015,4,27,33.5,25.6,60,1,140,36.9
