date,Albedo_original,Albedo_linear,Albedo_spline
2022-10-11,0.0,0.7321759228903159,0.6747745178020574
2022-10-12,0.0,0.731554669809587,0.6750969512145005
2022-10-13,0.0,0.7309334167288583,0.675419972032858
2022-10-14,0.0,0.7303121636481293,0.6757435806209324
2022-10-15,0.0,0.7296909105674005,0.6760677773425261
2022-10-16,0.0,0.7290696574866717,0.6763925625614411
2022-10-17,0.0,0.7284484044059428,0.6767179366414803
2022-10-18,0.0,0.727827151325214,0.6770438999464452
2022-10-19,0.0,0.7272058982444851,0.6773704528401387
2022-10-20,0.0,0.7265846451637563,0.677697595686363
2022-10-21,0.0,0.7259633920830275,0.6780253288489203
2022-10-22,0.0,0.7253421390022986,0.678353652691613
2022-10-23,0.0,0.7247208859215698,0.6786825675782434
2022-10-24,0.0,0.724099632840841,0.6790120738726138
2022-10-25,0.0,0.7234783797601121,0.6793421719385263
2022-10-26,0.0,0.7228571266793833,0.6796728621397836
2022-10-27,0.0,0.7222358735986545,0.6800041448401878
2022-10-28,0.0,0.7216146205179256,0.6803360204035414
2022-10-29,0.0,0.7209933674371968,0.680668489193646
2022-10-30,0.0,0.720372114356468,0.6810015515743049
2022-10-31,0.0,0.7197508612757391,0.6813352079093195
2022-11-01,0.0,0.7191296081950103,0.6816694585624928
2022-11-02,0.0,0.7185083551142815,0.682004303897627
2022-11-03,0.0,0.7178871020335525,0.6823397442785243
2022-11-04,0.0,0.7172658489528237,0.6826757800689868
2022-11-05,0.0,0.716644595872095,0.6830124116328171
2022-11-06,0.0,0.716023342791366,0.6833496393338172
2022-11-07,0.0,0.7154020897106372,0.6836874635357899
2022-11-08,0.0,0.7147808366299084,0.684025884602537
2022-11-09,0.0,0.7141595835491795,0.6843649028978611
2022-11-10,0.0,0.7135383304684507,0.6847045187855643
2022-11-11,0.0,0.7129170773877218,0.6850447326294491
2022-11-12,0.0,0.712295824306993,0.685385544793318
2022-11-13,0.0,0.7116745712262642,0.6857269556409729
2022-11-14,0.0,0.7110533181455353,0.6860689655362162
2022-11-15,0.0,0.7104320650648065,0.6864115748428503
2022-11-16,0.0,0.7098108119840777,0.6867547839246777
2022-11-17,0.0,0.7091895589033488,0.6870985931455005
2022-11-18,0.0,0.70856830582262,0.6874430028691207
2022-11-19,0.0,0.7079470527418912,0.687788013459341
2022-11-20,0.0,0.7073257996611623,0.6881336252799638
2022-11-21,0.0,0.7067045465804335,0.6884798386947911
2022-11-22,0.0,0.7060832934997047,0.6888266540676253
2022-11-23,0.0,0.7054620404189758,0.689174071762269
2022-11-24,0.0,0.704840787338247,0.689522092142524
2022-11-25,0.0,0.7042195342575182,0.689870715572193
2022-11-26,0.0,0.7035982811767892,0.6902199424150782
2022-11-27,0.0,0.7029770280960604,0.6905697730349819
2022-11-28,0.0,0.7023557750153315,0.6909202077957064
2022-11-29,0.0,0.7017345219346027,0.6912712470610539
2022-11-30,0.0,0.7011132688538739,0.691622891194827
2022-12-01,0.0,0.7004920157731451,0.6919751405608278
2022-12-02,0.0,0.6998707626924162,0.6923279955228585
2022-12-03,0.0,0.6992495096116874,0.6926814564447218
2022-12-04,0.0,0.6986282565309585,0.6930355236902196
2022-12-05,0.0,0.6980070034502297,0.6933901976231542
2022-12-06,0.0,0.6973857503695009,0.6937454786073284
2022-12-07,0.0,0.696764497288772,0.6941013670065439
2022-12-08,0.0,0.6961432442080432,0.6944578631846033
2022-12-09,0.0,0.6955219911273144,0.694814967505309
2022-12-10,0.0,0.6949007380465855,0.6951726803324633
2022-12-11,0.0,0.6942794849658567,0.6955310020298684
2022-12-12,0.0,0.6936582318851279,0.6958899329613266
2022-12-13,0.0,0.693036978804399,0.6962494734906403
2022-12-14,0.0,0.6924157257236702,0.6966096239816115
2022-12-15,0.0,0.6917944726429414,0.6969703847980431
2022-12-16,0.0,0.6911732195622124,0.6973317563037367
2022-12-17,0.0,0.6905519664814836,0.6976937388624953
2022-12-18,0.0,0.6899307134007548,0.6980563328381207
2022-12-19,0.0,0.6893094603200259,0.6984195385944155
2022-12-20,0.0,0.6886882072392971,0.698783356495182
2022-12-21,0.0,0.6880669541585682,0.6991477869042222
2022-12-22,0.0,0.6874457010778394,0.6995128301853386
2022-12-23,0.0,0.6868244479971106,0.6998784867023337
2022-12-24,0.0,0.6862031949163818,0.7002447568190097
2022-12-25,0.0,0.6855819418356529,0.7006116408991684
2022-12-26,0.0,0.6849606887549241,0.7009791393066132
2022-12-27,0.0,0.6843394356741952,0.7013472524051453
2022-12-28,0.0,0.6837181825934664,0.7017159805585677
2022-12-29,0.0,0.6830969295127376,0.7020853241306824
2022-12-30,0.0,0.6824756764320087,0.7024552834852917
2022-12-31,0.0,0.6818544233512799,0.7028258589861982
2023-01-01,0.0,0.6812331702705511,0.703197050997204
2023-01-02,0.0,0.6806119171898222,0.7035688598821115
2023-01-03,0.0,0.6799906641090934,0.7039412860047226
2023-01-04,0.0,0.6793694110283646,0.7043143297288401
2023-01-05,0.0,0.6787481579476357,0.7046879914182661
2023-01-06,0.0,0.6781269048669069,0.7050622714368032
2023-01-07,0.0,0.677505651786178,0.7054371701482532
2023-01-08,0.0,0.6768843987054491,0.7058126879164189
2023-01-09,0.0,0.6762631456247203,0.7061888251051022
2023-01-10,0.0,0.6756418925439915,0.7065655820781057
2023-01-11,0.0,0.6750206394632626,0.7069429591992314
2023-01-12,0.0,0.6743993863825338,0.7073209568322821
2023-01-13,0.0,0.6737781333018049,0.7076995753410598
2023-01-14,0.0,0.6731568802210761,0.7080788150893667
2023-01-15,0.0,0.6725356271403473,0.7084586764410056
2023-01-16,0.0,0.6719143740596185,0.708839159759778
2023-01-17,0.0,0.6712931209788896,0.7092202654094868
2023-01-18,0.0,0.6706718678981608,0.709601993753934
2023-01-19,0.0,0.6700506148174319,0.7099843451569224
2023-01-20,0.0,0.6694293617367031,0.7103673199822537
